鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段399地號D戶9樓,41.84,住,,,1090920,土地1建物1車位2,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,215.21,4,2,2,有,無,10900000,63489,坡道平面,74.24,1950000,,RPURMLLJKIPFFKD76CB,昌益綠園,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段399地號F戶1樓,34.65,住,,,1091110,土地1建物1車位2,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,182.48,3,2,2,有,無,9240000,66426,坡道平面,74.24,2050000,,RPVRMLLJKIPFFKD86CB,昌益綠園,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段399地號F戶6樓,34.61,住,,,1091014,土地1建物1車位2,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,189.95,3,2,2,有,無,9470000,63961,坡道平面,73.16,2000000,,RPWRMLLJKIPFFKD96CB,昌益綠園,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段399地號K戶1樓,32.09,住,,,1091110,土地1建物1車位1,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.1,3,2,2,有,無,8110000,67845,坡道平面,36.04,1050000,,RPXRMLLJKIPFFKD07CB,昌益綠園,
永康區,房地(土地+建物)+車位,臺南市永康區台南市永康區鹽新段399地號N戶1樓,34.57,商,,,1091117,土地1建物1車位1,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.42,3,2,2,有,無,8870000,70080,坡道平面,37.12,1000000,,RPPSMLLJKIPFFKD98CB,昌益綠園,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街SA1,30.98,住,,,1090605,土地1建物1車位2,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,196.68,1,1,1,有,無,14550000,96151,坡道平面,76.14,2960000,,RPPOMLRKKIPFFKD66CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街SA2,31.26,住,,,1090605,土地1建物1車位2,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,196.7,1,1,1,有,無,14550000,96135,坡道平面,76.14,2960000,,RPQOMLRKKIPFFKD76CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-02F,31.26,住,,,1090925,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9550000,65776,坡道平面,38.07,1480000,,RPSOMLRKKIPFFKD96CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-03F,31.26,住,,,1090930,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9780000,66998,坡道平面,38.07,1560000,,RPWOMLRKKIPFFKD37CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-04F,31.26,住,,,1090812,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9520000,65205,坡道平面,38.07,1520000,,RPRPMLRKKIPFFKD96CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-05F,31.26,住,,,1090623,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9650000,65939,坡道平面,38.07,1560000,,RPROMLPLKIPFFKD76CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-06F,31.26,住,,,1090617,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9650000,66265,坡道平面,38.07,1520000,,RPSOMLPLKIPFFKD86CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-07F,31.26,住,,,1090629,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9980000,68628,坡道平面,38.07,1560000,,RPTOMLPLKIPFFKD96CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-08F,31.26,住,,,1090617,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.01,3,2,2,有,無,9930000,67895,坡道平面,39.32,1600000,,RPUOMLPLKIPFFKD07CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-09F,31.26,住,,,1091007,土地1建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.83,3,2,2,有,無,11000000,65205,坡道平面,76.14,3000000,,RPTOMLKMKIPFFKD56CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-10F,31.26,住,,,1090701,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9870000,68058,坡道平面,38.07,1520000,,RPUOMLKMKIPFFKD66CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-11F,31.26,住,,,1090702,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,1,1,1,有,無,9820000,67650,坡道平面,38.07,1520000,,RPVOMLKMKIPFFKD76CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-12F,31.26,住,,,1090701,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9820000,67650,坡道平面,38.07,1520000,,RPWOMLKMKIPFFKD86CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-13F,31.26,住,,,1090921,土地1建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.83,3,2,2,有,無,11030000,65776,坡道平面,76.14,2960000,,RPOPMLKMKIPFFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-02F,31.26,住,,,1091203,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,8960000,60957,坡道平面,38.07,1480000,,RPQPMLKMKIPFFKD98CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-03F,31.26,住,,,1090630,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9600000,65520,坡道平面,38.07,1560000,,RPVPMLKMKIPFFKD86CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-04F,31.26,住,,,1090925,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9600000,66172,坡道平面,38.07,1480000,,RPWPMLQLJHGGFKD09CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-05F,31.26,住,,,1090604,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9680000,66498,坡道平面,38.07,1520000,,RPSQMLQLJHGGFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-07F,31.26,住,,,1090608,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9970000,68862,坡道平面,38.07,1520000,,RPPRMLQLJHGGFKD58CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-06F,31.26,住,,,1090602,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9700000,66661,坡道平面,38.07,1520000,,RPQRMLQLJHGGFKD68CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-08F,31.26,住,,,1090701,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9980000,69269,坡道平面,38.07,1480000,,RPRRMLQLJHGGFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-09F,31.26,住,,,1090710,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9900000,67965,坡道平面,38.07,1560000,,RPTRMLQLJHGGFKD98CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-10F,31.26,住,,,1090620,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.85,3,2,2,有,無,11020000,65031,坡道平面,76.14,3040000,,RPVRMLQLJHGGFKD56CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-11F,31.26,住,,,1090731,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9950000,68373,坡道平面,38.07,1560000,,RPWRMLQLJHGGFKD66CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-12F,31.26,住,,,1090701,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9880000,67802,坡道平面,38.07,1560000,,RPOSMLQLJHGGFKD58CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-13F,31.26,住,,,1090629,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9710000,66417,坡道平面,38.07,1560000,,RPPSMLQLJHGGFKD68CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-02F,31.26,住,,,1090722,土地1建物1車位1,,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9300000,63795,坡道平面,38.07,1480000,,RPQSMLQLJHGGFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-03F,31.26,住,,,1090917,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9440000,64285,坡道平面,38.07,1560000,,RPRSMLQLJHGGFKD88CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-04F,31.26,住,,,1090810,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9300000,63795,坡道平面,38.07,1480000,,RPPPMLRLJHGGFKD48CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-05F,31.26,住,,,1090729,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9360000,64285,坡道平面,38.07,1480000,,RPSPMLRLJHGGFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-06F,31.26,住,,,1090611,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9580000,65427,坡道平面,38.07,1560000,,RPTPMLRLJHGGFKD88CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-07F,31.26,住,,,1090713,土地1建物1車位2,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.72,3,2,2,有,無,10770000,63061,坡道平面,76.14,3040000,,RPPQMLRLJHGGFKD58CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-08F,31.26,住,,,1090602,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9650000,65998,坡道平面,38.07,1560000,,RPQQMLRLJHGGFKD68CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-09F,31.26,住,,,1090629,土地1建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.72,3,2,2,有,無,11050000,65345,坡道平面,76.14,3040000,,RPRQMLRLJHGGFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-12F,31.26,住,,,1090720,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9900000,68364,坡道平面,38.07,1520000,,RPXQMLRLJHGGFKD76CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-13F,31.26,住,,,1090908,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9750000,66814,坡道平面,38.07,1560000,,RPORMLRLJHGGFKD58CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-02F,31.26,住,,,1090708,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9380000,64421,坡道平面,38.07,1480000,,RPQRMLRLJHGGFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-03F,31.26,住,,,1090922,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9620000,66379,坡道平面,38.07,1480000,,RPRRMLRLJHGGFKD88CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-04F,31.26,住,,,1090902,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9590000,66134,坡道平面,38.07,1480000,,RPSRMLRLJHGGFKD98CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-05F,31.26,住,,,1090814,土地1建物1車位2,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10880000,63280,坡道平面,76.14,3120000,,RPTRMLRLJHGGFKD09CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-10F,31.26,住,,,1090923,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.72,3,2,2,有,無,10880000,64611,坡道平面,76.14,2960000,,RPSQMLRLJHGGFKD98DB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-11F,31.26,住,,,1090810,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9880000,67874,坡道平面,38.07,1560000,,RPVQMLRLJHGGFKD66DB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-06F,31.26,住,,,1090603,土地1建物1車位2,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10850000,63035,坡道平面,76.14,3120000,,RPOOMLSLJHGGFKD38CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-07F,31.26,住,,,1090731,土地1建物1車位2,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10800000,63280,坡道平面,76.14,3040000,,RPPOMLSLJHGGFKD48CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-08F,31.26,住,,,1090612,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9780000,67031,坡道平面,38.07,1560000,,RPQOMLSLJHGGFKD58CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-09F,31.26,住,,,1090612,土地1建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10990000,64829,坡道平面,76.14,3040000,,RPROMLSLJHGGFKD68CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-10F,31.26,住,,,1090820,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,11000000,64585,坡道平面,76.14,3080000,,RPTOMLSLJHGGFKD88CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-11F,31.26,住,,,1090810,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9880000,67846,坡道平面,38.07,1560000,,RPUOMLSLJHGGFKD98CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-12F,31.26,住,,,1090605,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9650000,66297,坡道平面,38.07,1520000,,RPVOMLSLJHGGFKD09CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-13F,31.26,住,,,1090902,土地1建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10800000,63606,坡道平面,76.14,3000000,,RPWOMLSLJHGGFKD56CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-03F,23.24,住,,,1090910,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.61,2,2,1,有,無,7380000,63753,坡道平面,39.32,1560000,,RPXPMLSLJHGGFKD76CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-04F,23.24,住,,,1090605,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7300000,63753,坡道平面,38.07,1480000,,RPOQMLSLJHGGFKD58CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-05F,23.24,住,,,1090814,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.61,2,2,1,有,無,7400000,64410,坡道平面,39.32,1520000,,RPPQMLSLJHGGFKD68CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-06F,23.24,住,,,1090619,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7470000,65177,坡道平面,38.07,1520000,,RPRQMLSLJHGGFKD88CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-07F,23.24,住,,,1090911,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7500000,65506,坡道平面,38.07,1520000,,RPTQMLSLJHGGFKD09CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-08F,23.24,住,,,1090804,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7530000,65834,坡道平面,38.07,1520000,,RPUQMLSLJHGGFKD56CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-09F,23.24,住,,,1090605,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.26,2,2,1,有,無,7650000,67477,坡道平面,36.97,1490000,,RPVQMLSLJHGGFKD66CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-10F,23.24,住,,,1091012,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7600000,66601,坡道平面,38.07,1520000,,RPWQMLSLJHGGFKD76CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-11F,23.24,住,,,1090908,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7650000,67587,坡道平面,38.07,1480000,,RPORMLSLJHGGFKD68CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-12F,23.24,住,,,1090701,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7460000,65506,坡道平面,38.07,1480000,,RPPRMLSLJHGGFKD78CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-13F,23.24,住,,,1090917,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.61,2,2,1,有,無,7530000,65834,坡道平面,39.32,1520000,,RPQRMLSLJHGGFKD88CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-02F,23.24,住,,,1090713,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7420000,64918,坡道平面,38.07,1480000,,RPRRMLSLJHGGFKD98CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-03F,23.24,住,,,1090817,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7490000,65683,坡道平面,38.07,1480000,,RPWOMLTLJHGGFKD66CB,勝利,
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-04F,23.24,住,,,1090609,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7400000,64699,坡道平面,38.07,1480000,,RPXOMLTLJHGGFKD76CB,勝利,
